# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.552995443344116211e-01 1.670225739479064941e+00 2.595696449279785156e-01 5.883311271667480469e+00 5.691068172454833984e-01 9.461308270692825317e-02 4.516609668731689453e+00 3.078902959823608398e+00 9.115121841430664062e+00 1.552995443344116211e-01 1.670225739479064941e+00 2.595696449279785156e-01 5.883311271667480469e+00 5.691068172454833984e-01 9.461308270692825317e-02 4.516609668731689453e+00 3.078902959823608398e+00 9.115121841430664062e+00
1.100000000000000000e+04 9.746539592742919922e-02 1.205950617790222168e+00 2.229694277048110962e-01 2.957297086715698242e+00 3.791055679321289062e-01 2.500349096953868866e-02 2.636946201324462891e+00 2.005107164382934570e+00 6.048667430877685547e+00 9.746539592742919922e-02 1.205950617790222168e+00 2.229694277048110962e-01 2.957297086715698242e+00 3.791055679321289062e-01 2.500349096953868866e-02 2.636946201324462891e+00 2.005107164382934570e+00 6.048667430877685547e+00
1.200000000000000000e+04 1.367035210132598877e-01 8.300192952156066895e-01 1.992697864770889282e-01 1.369757294654846191e+00 2.540536820888519287e-01 6.917872931808233261e-03 1.792288661003112793e+00 1.571738243103027344e+00 3.873693466186523438e+00 1.367035210132598877e-01 8.300192952156066895e-01 1.992697864770889282e-01 1.369757294654846191e+00 2.540536820888519287e-01 6.917872931808233261e-03 1.792288661003112793e+00 1.571738243103027344e+00 3.873693466186523438e+00
1.300000000000000000e+04 1.472309231758117676e-01 5.473154187202453613e-01 1.574459671974182129e-01 7.096732258796691895e-01 1.734179109334945679e-01 1.335104228928685188e-03 1.316853642463684082e+00 1.291467905044555664e+00 2.448705911636352539e+00 1.472309231758117676e-01 5.473154187202453613e-01 1.574459671974182129e-01 7.096732258796691895e-01 1.734179109334945679e-01 1.335104228928685188e-03 1.316853642463684082e+00 1.291467905044555664e+00 2.448705911636352539e+00
1.400000000000000000e+04 1.525971591472625732e-01 3.721849024295806885e-01 1.431590616703033447e-01 3.725692033767700195e-01 1.337865442037582397e-01 4.947732668370008469e-04 1.076378703117370605e+00 1.146686196327209473e+00 1.714248776435852051e+00 1.525971591472625732e-01 3.721849024295806885e-01 1.431590616703033447e-01 3.725692033767700195e-01 1.337865442037582397e-01 4.947732668370008469e-04 1.076378703117370605e+00 1.146686196327209473e+00 1.714248776435852051e+00
1.500000000000000000e+04 1.443860232830047607e-01 2.763444781303405762e-01 1.496886909008026123e-01 2.136404514312744141e-01 9.843473881483078003e-02 2.714479342103004456e-04 9.289381504058837891e-01 1.078863024711608887e+00 1.452512502670288086e+00 1.443860232830047607e-01 2.763444781303405762e-01 1.496886909008026123e-01 2.136404514312744141e-01 9.843473881483078003e-02 2.714479342103004456e-04 9.289381504058837891e-01 1.078863024711608887e+00 1.452512502670288086e+00
1.600000000000000000e+04 1.338565647602081299e-01 2.392033338546752930e-01 1.626899093389511108e-01 1.264926493167877197e-01 7.678842544555664062e-02 4.792001273017376661e-04 8.504455685615539551e-01 1.044971704483032227e+00 1.403676033020019531e+00 1.338565647602081299e-01 2.392033338546752930e-01 1.626899093389511108e-01 1.264926493167877197e-01 7.678842544555664062e-02 4.792001273017376661e-04 8.504455685615539551e-01 1.044971704483032227e+00 1.403676033020019531e+00
1.700000000000000000e+04 1.355899125337600708e-01 2.110572606325149536e-01 1.638752073049545288e-01 7.171548157930374146e-02 7.103317975997924805e-02 2.039279788732528687e-03 8.105036020278930664e-01 1.033369541168212891e+00 1.410430788993835449e+00 1.355899125337600708e-01 2.110572606325149536e-01 1.638752073049545288e-01 7.171548157930374146e-02 7.103317975997924805e-02 2.039279788732528687e-03 8.105036020278930664e-01 1.033369541168212891e+00 1.410430788993835449e+00
1.800000000000000000e+04 1.114412695169448853e-01 2.025982737541198730e-01 1.714542061090469360e-01 5.972554534673690796e-02 6.412741541862487793e-02 2.047039102762937546e-03 7.909902930259704590e-01 1.025727987289428711e+00 1.411031842231750488e+00 1.114412695169448853e-01 2.025982737541198730e-01 1.714542061090469360e-01 5.972554534673690796e-02 6.412741541862487793e-02 2.047039102762937546e-03 7.909902930259704590e-01 1.025727987289428711e+00 1.411031842231750488e+00
1.900000000000000000e+04 1.016500294208526611e-01 1.998615860939025879e-01 1.663080602884292603e-01 4.406958073377609253e-02 5.854974314570426941e-02 1.837472780607640743e-03 7.823821306228637695e-01 1.030302643775939941e+00 1.414545774459838867e+00 1.016500294208526611e-01 1.998615860939025879e-01 1.663080602884292603e-01 4.406958073377609253e-02 5.854974314570426941e-02 1.837472780607640743e-03 7.823821306228637695e-01 1.030302643775939941e+00 1.414545774459838867e+00
2.000000000000000000e+04 1.064770966768264771e-01 1.946261227130889893e-01 1.661169677972793579e-01 3.377656266093254089e-02 5.498328432440757751e-02 3.269598586484789848e-03 7.720924615859985352e-01 1.022258043289184570e+00 1.412849426269531250e+00 1.064770966768264771e-01 1.946261227130889893e-01 1.661169677972793579e-01 3.377656266093254089e-02 5.498328432440757751e-02 3.269598586484789848e-03 7.720924615859985352e-01 1.022258043289184570e+00 1.412849426269531250e+00
